Type,Name,Rating,Phone,Address,Website,Hours of Operation,Google Maps URL
clothing_store,Mark's,4.1,(403) 250-9942,"2525 36 St NE Unit 294, Calgary, AB T1Y 5T4, Canada",https://www.marks.com/en/store-details/ab/calgary-sunridge-12.html?utm_source=google&utm_medium=GMB&utm_campaign=GMB_Listing,"[""Monday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJ15mgrMRkcVMRKjE2ySH8bfM
clothing_store,Once Upon A Child,3.7,(403) 543-1068,"4625 Varsity Dr NW #204, Calgary, AB T3A 0Z9, Canada",http://www.onceuponachildvarsity.com/,"[""Monday: 9:30\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Tuesday: 9:30\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Wednesday: 9:30\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Thursday: 9:30\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Friday: 9:30\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Saturday: 9:30\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJfXGq7yJvcVMR-zXqYP2bhqE
clothing_store,lululemon,3.8,(587) 418-3662,"3625 Shaganappi Trail NW P012, Calgary, AB T3A 0E2, Canada",https://shop.lululemon.com/stores/ca/calgary/marketmall,"[""Monday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJ__bLjR1vcVMRe4WNy7Mq648
clothing_store,Moores Clothing for Men,3.7,(403) 243-1383,"33 Heritage Meadows Way SE #500, Calgary, AB T2H 3B8, Canada",https://stores.mooresclothing.ca/en-ca/ab/calgary/0042/500-33-heritage-meadows-way-se/?utm_source=google&utm_medium=listing&utm_content=42&utm_campaign=AB,"[""Monday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJjVJUw-lwcVMRG-0GxLXguUs
clothing_store,Ethos Bridal,3.5,(403) 245-4188,"908 17 Ave SW, Calgary, AB T2T 0A3, Canada",https://ethosbridal.com/,"[""Monday: Closed"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20093:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJlS12JSBwcVMROFCJYPHLxMQ
clothing_store,MEC Calgary,4.3,(403) 269-2420,"830 10 Ave SW, Calgary, AB T2R 0A9, Canada",https://www.mec.ca/en/stores/calgary?utm_medium=organic&utm_source=google&utm_campaign=my-business-listings&utm_content=calgary,"[""Monday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJLW6NEeFvcVMRZvx9afaULSw
clothing_store,lululemon,3.8,(587) 418-3562,"6455 Macleod Trail SW #0126A, Calgary, AB T2H 0K8, Canada",https://shop.lululemon.com/stores/ca/calgary/chinookcentre,"[""Monday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJsXQOEv9wcVMRI2YnfTNpHBQ
clothing_store,Eddie Bauer,4.1,(403) 253-4004,"6455 Macleod Trail SW Space 1229, Calgary, AB T2H 0K8, Canada",https://stores.eddiebauer.ca/ab/calgary/6455-macleod-trail-sw,"[""Monday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJsXQOEv9wcVMRlG5MZ6OkEO0
clothing_store,gravitypope Calgary,4.3,(403) 209-0961,"1126 17 Ave SW, Calgary, AB T2T 0B4, Canada",https://www.gravitypope.com/pages/gravitypope-calgary,"[""Monday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Tuesday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Wednesday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Thursday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Friday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20095:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJlxDqoR5wcVMRTEKYJsBcC-Q
clothing_store,Old Navy,4.1,(403) 288-8002,"3625 Shaganappi Trail NW Y-5, Calgary, AB T3A 0E2, Canada",https://oldnavy.gapcanada.ca/stores/ab/calgary/market-mall-3457,"[""Monday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJ__bLjR1vcVMR4KIONrLu62U
clothing_store,Harry Rosen,4.4,(403) 252-2848,"6455 Macleod Trail SW, Calgary, AB T2H 0K8, Canada",https://www.harryrosen.com/en/,"[""Monday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJsXQOEv9wcVMRGG2oNynZiAU
clothing_store,Zumiez,3.7,(403) 252-0473,"6455 Macleod Trail SW Suite 0140A, Calgary, AB T2H 0K8, Canada",https://www.zumiez.ca/storelocator/store/index/id/015/us/ab/calgary/chinook-centre/?utm_source=google+my+business&utm_medium=organic&utm_term=canada&utm_content=chinook+centre&utm_campaign=store+locations,"[""Monday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJe3qBjFVwcVMRvPoAI2PC3vw
clothing_store,Tuxedo Source For Sports,4.5,(403) 277-2872,"2520 Centre St N, Calgary, AB T2E 2V2, Canada",https://www.sourceforsports.ca/pages/tuxedo-source-for-sports-calgary,"[""Monday: 9:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Tuesday: 9:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Wednesday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Thursday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Friday: 9:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Saturday: 9:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Sunday: Closed""]",https://www.google.com/maps/place/?q=place_id:ChIJ0abEfmVlcVMRxCm8Tm6C2Dw
clothing_store,Banana Republic,4.1,(403) 319-0586,"6455 Macleod Trail Ste 118, Calgary, AB T2H 0K8, Canada",https://bananarepublic.gapcanada.ca/stores/ab/calgary/chinook-centre-6739,"[""Monday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJsXQOEv9wcVMRcDYBUWoHdzY
clothing_store,Sport Chek,3.9,(403) 286-3375,"3625 Shaganappi Trail NW Unit 100W, Calgary, AB T3A 0E2, Canada",https://www.sportchek.ca/en/store-details/ab/market-mall-sport-chek-309.html?utm_source=google&utm_medium=organic&utm_content=309,"[""Monday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJVXhqzR5vcVMR7X7FzuJhJfU
clothing_store,WINS Thrift Store (Women In Need Society),4.2,(403) 255-7514,"134 71 Ave SE, Calgary, AB T2H 0L9, Canada",https://www.winsyyc.ca/,"[""Monday: 9:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Tuesday: 9:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Wednesday: 9:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Thursday: 9:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Friday: 9:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Saturday: 9:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20095:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJ5ZpDBf1wcVMRhQfIKeccgew
clothing_store,WINS Thrift Store (Women In Need Society),4.2,(403) 242-4969,"2907 Richmond Rd SW, Calgary, AB T3E 4N3, Canada",https://www.winsyyc.ca/,"[""Monday: 9:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Tuesday: 9:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Wednesday: 9:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Thursday: 9:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Friday: 9:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Saturday: 9:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20095:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJ92YBp9lxcVMRO43ShXw2fzs
clothing_store,"Holt Renfrew | Canada’s Designer Fashion, Beauty & Lifestyle Retailer",4.1,(403) 269-7341,"510 8 Ave SW, Calgary, AB T2P 4H9, Canada",https://www.holtrenfrew.com/en/?utm_source=extnet&utm_medium=yext,"[""Monday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Sunday: 12:00\u2009\u2013\u20095:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJdaG_OuNvcVMRMyqNrWwr2q8
clothing_store,Sport Chek,3.5,(403) 249-4303,"1200 37 Street SW #54, Calgary, AB T3C 1S2, Canada",https://www.sportchek.ca/en/store-details/ab/westbrook-mall-sport-chek-381.html?utm_source=google&utm_medium=organic&utm_content=381,"[""Monday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Sunday: 12:00\u2009\u2013\u20095:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJGVYEGzpucVMRBGnHCTKDEgM
clothing_store,Urban Thrift Consignment Boutique,4.2,(403) 769-1934,"906 Centre St N, Calgary, AB T2E 2P7, Canada",http://urbanthrift.ca/,"[""Monday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Tuesday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Wednesday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Thursday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Friday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Saturday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJx6SlbepkcVMRI0StBOUyYHs
clothing_store,Sport Chek,3.9,(403) 410-9690,"33 Heritage Meadows Way SE #1160, Calgary, AB T2H 3B8, Canada",https://www.sportchek.ca/en/store-details/ab/deerfoot-meadows-sport-chek-270.html?utm_source=google&utm_medium=organic&utm_content=270,"[""Monday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20095:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJjVJUw-lwcVMR-i-RrD_C2QE
clothing_store,Champs Sports,4.1,(403) 255-5761,"6455 Macleod Trail SW, Calgary, AB T2H 0K3, Canada",https://stores.champssports.ca/en/ab/calgary/6455-macleod-trail-sw-70026.html,"[""Monday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJsXQOEv9wcVMR4YWSOb8Upw4
clothing_store,Hudson's Bay,4,(403) 286-1220,"3625 Shaganappi Trail NW #100, Calgary, AB T3A 0E2, Canada",https://www.thebay.com/,"[""Monday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJB9dS1R1vcVMR7QZXgTkN3RU
clothing_store,Ever After Bridal & Formal Wear Ltd,3.5,(403) 277-8883,"126 16 Ave NE, Calgary, AB T2E 1J5, Canada",,"[""Monday: Closed"", ""Tuesday: 11:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 11:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: Closed"", ""Friday: 11:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: 11:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Sunday: Closed""]",https://www.google.com/maps/place/?q=place_id:ChIJe47M9GBlcVMRw-P84ngxS5Q
clothing_store,Gap,4.1,(403) 640-1303,"6455 Macleod Trail, Calgary, AB T2H 0K8, Canada",https://www.gapcanada.ca/stores/ab/calgary/chinook-centre-9816,"[""Monday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJN1VVZf9wcVMRvOQSI8i7jmk
clothing_store,Mark's,4.2,(403) 272-3556,"145 E Hills Blvd SE #20, Calgary, AB T2A 6Z8, Canada",https://www.marks.com/en/store-details/ab/calgary-east-hills-17.html?utm_source=google&utm_medium=GMB&utm_campaign=GMB_Listing,"[""Monday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 9:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJ8yFlchp7cVMRzolk7G5ro4c
clothing_store,Once Upon A Child Macleod,4,(403) 543-1066,"Between Winners & Dollar Tree, 8228 Macleod Trail SE, Calgary, AB T2H 2B8, Canada",http://www.onceuponachildmacleod.com/,"[""Monday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Tuesday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJpaACYCNxcVMRvUhK8N7YyXU
clothing_store,Fresh Skis,4.8,(403) 670-0400,"108 10 St NW, Calgary, AB T2N 1V3, Canada",http://www.freshskis.com/,"[""Monday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Tuesday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Wednesday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Thursday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Friday: 11:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Sunday: 11:30\u202fAM\u2009\u2013\u20095:30\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJxcK90uhvcVMR1s0ZTikAO60
clothing_store,SalvEdge Boutique - 17th Avenue,4,(403) 228-9685,"1013 17 Ave SW #113, Calgary, AB T2T 0A7, Canada",http://www.salvedgefashion.com/,"[""Monday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Tuesday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Wednesday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Thursday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Friday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Saturday: 11:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Sunday: 12:00\u2009\u2013\u20095:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJw9xcOeBvcVMRmsCSyEP9wF8
convenience_store,Rexall,2.8,(403) 257-3628,"70 High St SE, Calgary, AB T2Z 3V1, Canada",https://www.rexall.ca/storelocator/store/7285?utm_source=G&utm_medium=LPM&utm_campaign=RexallPharmaPlus,"[""Monday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 9:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Sunday: 9:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJCyYBfJR3cVMR0-AQ1NeNgmc
convenience_store,Rexall,3,(403) 275-5409,"1110 Panatella Blvd NW, Calgary, AB T3K 0S6, Canada",https://www.rexall.ca/storelocator/store/7264?utm_source=G&utm_medium=LPM&utm_campaign=RexallPharmaPlus,"[""Monday: 8:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Saturday: 8:00\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Sunday: 8:00\u202fAM\u2009\u2013\u200910:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJefIYdv9mcVMR0hLm5CVNLAw
convenience_store,Rexall,2.2,(403) 567-9102,"9650 Harvest Hills Blvd N #300, Calgary, AB T3K 0B3, Canada",https://www.rexall.ca/storelocator/store/7228?utm_source=G&utm_medium=LPM&utm_campaign=RexallPharmaPlus,"[""Monday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 9:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM""]",https://www.google.com/maps/place/?q=place_id:ChIJbyKiRH1mcVMRrZUkAcuQcwg
convenience_store,Circle K,3.4,(403) 249-3224,"4011 50 St SW, Calgary, AB T3E 7C5, Canada",https://www.circlek.com/ca/western/store-locator/CA/calgary/4011-50th-street-s-w/0722111?utm_source=google&utm_medium=local&utm_campaign=google-local,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]",https://www.google.com/maps/place/?q=place_id:ChIJ53z3mPdxcVMRmtEHvTna_hY
convenience_store,7-Eleven,3.8,(403) 246-3575,"2923 26 Ave SW, Calgary, AB T3E 0M6, Canada",https://stores.7-eleven.ca/store/14819,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]",https://www.google.com/maps/place/?q=place_id:ChIJt6UK9iducVMRAqmva4BChcE
